feature,importance
away_player_PLAYER_YELLOWCARDS_season_std_mean,0.0008959599824472072
home_player_PLAYER_ASSISTS_season_sum_mean,0.0008943882133714462
home_player_PLAYER_YELLOWCARDS_season_std_mean,0.0008935313973782111
away_teamTEAM_SHOTS_TOTAL_season_sum,0.0008912393992945013
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_std,0.0008895501426429622
away_player_PLAYER_SUCCESSFUL_DRIBBLES_season_std_std,0.0008891618447541257
away_player_PLAYER_FOULS_5_last_match_std_std,0.0008890126733149595
away_player_PLAYER_GOALS_CONCEDED_5_last_match_average_mean,0.0008886527150376582
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_std_std,0.0008878147574608741
away_player_PLAYER_YELLOWCARDS_season_sum_mean,0.0008870503590490151
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_sum_mean,0.0008870282963226208
home_player_PLAYER_ASSISTS_season_std_mean,0.0008830245792924371
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_mean,0.0008799027039617165
home_player_PLAYER_YELLOWCARDS_season_sum_mean,0.0008797702836927752
home_player_PLAYER_KEY_PASSES_5_last_match_std_std,0.0008765632391309341
home_player_PLAYER_MINUTES_PLAYED_5_last_match_std_mean,0.0008730331025653865
away_player_PLAYER_YELLOWCARDS_5_last_match_std_mean,0.0008721664081258976
home_player_PLAYER_DRIBBLED_PAST_5_last_match_std_std,0.0008701715084274511
home_player_PLAYER_GOALS_season_average_sum,0.000869167447916928
away_player_PLAYER_ASSISTS_season_std_sum,0.000869059464975799
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_std_mean,0.0008661941312181973
away_player_PLAYER_SHOTS_TOTAL_5_last_match_std_std,0.0008661627430226272
away_player_PLAYER_TACKLES_season_std_std,0.0008659116827217928
home_player_PLAYER_GOALS_season_std_mean,0.0008619975065236695
away_player_PLAYER_YELLOWCARDS_season_average_mean,0.0008590577922533268
away_player_PLAYER_GOALS_5_last_match_average_std,0.0008579873371662883
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_std,0.0008549019993045099
away_player_PLAYER_BIG_CHANCES_CREATED_season_sum_mean,0.0008540796583575337
away_player_PLAYER_ASSISTS_5_last_match_average_std,0.0008540746818317109
away_player_PLAYER_GOALS_CONCEDED_5_last_match_average_sum,0.0008539148858647156
away_player_PLAYER_GOALS_5_last_match_std_mean,0.0008528044094283913
home_player_PLAYER_FOULS_5_last_match_std_std,0.0008514303147447723
home_player_PLAYER_BIG_CHANCES_MISSED_season_sum_std,0.0008499660787283176
home_teamTEAM_SHOTS_TOTAL_season_sum,0.0008490936149439703
home_player_PLAYER_GOALS_5_last_match_sum_std,0.0008484401401117125
away_player_PLAYER_GOALS_season_sum_sum,0.0008483174145624249
home_teamTEAM_BALL_SAFE_season_std,0.0008435746380284592
home_teamTEAM_BALL_SAFE_5_last_match_std,0.0008434111677657872
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_std_mean,0.0008421225476369829
home_player_PLAYER_MINUTES_PLAYED_season_sum_std,0.0008406188298904819
away_player_PLAYER_BLOCKED_SHOTS_season_sum_std,0.0008387822524478277
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_std_std,0.0008379881010656889
away_teamTEAM_BALL_SAFE_5_last_match_sum,0.0008373857698157225
