feature,importance
away_player_PLAYER_GOALS_CONCEDED_5_last_match_std_sum,0.000859416027542458
away_player_PLAYER_BIG_CHANCES_CREATED_season_average_sum,0.0008591227054200869
away_player_PLAYER_YELLOWCARDS_season_sum_std,0.0008586529545049354
home_player_PLAYER_YELLOWCARDS_season_average_std,0.0008579432420160104
home_player_PLAYER_ASSISTS_5_last_match_std_std,0.0008572045815122051
home_player_PLAYER_GOALS_5_last_match_average_std,0.0008530246575819291
away_player_PLAYER_ACCURATE_PASSES_5_last_match_average_sum,0.0008490273647006533
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_std_std,0.0008483579517219999
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_std_mean,0.000846790310626362
away_player_PLAYER_MINUTES_PLAYED_5_last_match_average_std,0.0008465503481051116
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_std,0.0008456945419872866
away_player_PLAYER_GOALS_5_last_match_std_mean,0.0008438506930625119
home_player_PLAYER_STARTING_LINEUP_season_std_std,0.0008423099407079133
home_player_PLAYER_ASSISTS_5_last_match_std_mean,0.0008372788101930512
away_player_PLAYER_ACCURATE_PASSES_season_sum_sum,0.0008372088436340148
away_player_PLAYER_ACCURATE_PASSES_5_last_match_sum_std,0.000836793244404424
home_player_PLAYER_MINUTES_PLAYED_5_last_match_std_std,0.0008363786927685595
away_player_PLAYER_YELLOWCARDS_season_average_mean,0.0008336339849187704
away_player_PLAYER_ACCURATE_PASSES_season_sum_mean,0.000832060807659405
away_player_PLAYER_YELLOWCARDS_5_last_match_std_std,0.0008312681045895508
away_player_PLAYER_YELLOWCARDS_season_sum_sum,0.0008298415519993785
home_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_sum,0.0008282575336228833
away_player_PLAYER_MINUTES_PLAYED_5_last_match_std_mean,0.0008274698591503246
home_player_PLAYER_ACCURATE_PASSES_season_sum_std,0.0008260383045827048
away_player_PLAYER_PASSES_season_average_std,0.000825932509769698
away_player_PLAYER_STARTING_LINEUP_5_last_match_sum_std,0.0008206471872202713
home_player_PLAYER_BIG_CHANCES_MISSED_season_sum_mean,0.0008195460488599715
away_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_sum,0.0008193559740213334
away_player_PLAYER_YELLOWCARDS_season_sum_mean,0.0008182847222407167
home_player_PLAYER_MINUTES_PLAYED_5_last_match_std_sum,0.0008179765426766602
away_player_PLAYER_ASSISTS_5_last_match_average_mean,0.0008177725786023877
home_player_PLAYER_ACCURATE_PASSES_season_sum_mean,0.0008170600557537389
away_player_PLAYER_YELLOWCARDS_5_last_match_std_sum,0.0008170417777733456
away_player_PLAYER_STARTING_LINEUP_5_last_match_average_std,0.0008149106275653662
home_player_PLAYER_MINUTES_PLAYED_season_average_std,0.0008137418017781068
away_player_PLAYER_ASSISTS_5_last_match_std_std,0.0008136146129456652
away_player_PLAYER_PASSES_season_sum_sum,0.0008135304950799661
home_player_PLAYER_YELLOWCARDS_5_last_match_std_mean,0.0008134951578461958
home_player_PLAYER_ACCURATE_PASSES_season_sum_sum,0.0008125841253331774
away_player_PLAYER_GOALS_CONCEDED_5_last_match_average_std,0.0008122045147786726
away_player_PLAYER_MINUTES_PLAYED_5_last_match_std_sum,0.0008112207001770294
away_player_PLAYER_STARTING_LINEUP_5_last_match_std_std,0.0008105541414706478
away_player_PLAYER_STARTING_LINEUP_5_last_match_std_mean,0.0008079718184177589
home_player_PLAYER_GOALS_CONCEDED_season_std_sum,0.000807342287098113
home_player_PLAYER_STARTING_LINEUP_season_sum_sum,0.0008062275280516813
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_average_mean,0.0008061341852394053
away_player_PLAYER_GOALS_season_std_std,0.0008058505285315444
home_player_PLAYER_GOALS_season_std_mean,0.0008054456149540249
away_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_mean,0.0008053189764160348
home_teamTEAM_GOALS_season_average,0.0008048955562832575
home_teamTEAM_CORNERS_season_average,0.0008030369894398144
home_player_PLAYER_STARTING_LINEUP_season_std_mean,0.0008024330844271917
away_player_PLAYER_MINUTES_PLAYED_5_last_match_sum_std,0.0008021113043762655
away_player_PLAYER_ASSISTS_5_last_match_sum_mean,0.000799463760339624
away_player_PLAYER_BIG_CHANCES_CREATED_season_sum_mean,0.0007981959731313998
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_std,0.0007960116958775218
away_player_PLAYER_STARTING_LINEUP_season_average_std,0.0007953975682365566
away_player_PLAYER_MINUTES_PLAYED_season_std_std,0.0007927966927682604
away_player_PLAYER_YELLOWCARDS_5_last_match_average_mean,0.0007921954174397293
away_player_PLAYER_BIG_CHANCES_CREATED_season_sum_sum,0.0007905228027111613
away_player_PLAYER_YELLOWCARDS_season_std_mean,0.0007900790203833888
away_player_PLAYER_MINUTES_PLAYED_season_sum_std,0.0007872900812723137
home_player_PLAYER_GOALS_5_last_match_average_mean,0.0007871679775688034
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_std,0.0007867278312250497
home_player_PLAYER_YELLOWCARDS_season_std_std,0.0007857682594688633
home_player_PLAYER_ASSISTS_season_std_std,0.0007855971640370434
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_mean,0.0007847680983106317
away_player_PLAYER_ASSISTS_5_last_match_average_std,0.0007847457575263297
